"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"1","0.000000","10.9.3.101","224.0.0.251","MDNS","372","","Standard query response 0x0000 TXT TXT, cache flush PTR Yonatanâ\200\231s ipad ._rdlink._tcp.local SRV, cache flush 0 0 49154 Yonatans-ipad.local AAAA, cache flush fe80::e6:233d:70fc:e368 A, cache flush 10.9.3.101 NSEC, cache flush Yonatanâ\200\231s ipad ._rdlink._tcp.local NSEC, cache flush Yonatans-ipad.local OPT"
"2","0.000000","fe80::e6:233d:70fc:e368","ff02::fb","MDNS","392","","Standard query response 0x0000 TXT TXT, cache flush PTR Yonatanâ\200\231s ipad ._rdlink._tcp.local SRV, cache flush 0 0 49154 Yonatans-ipad.local AAAA, cache flush fe80::e6:233d:70fc:e368 A, cache flush 10.9.3.101 NSEC, cache flush Yonatanâ\200\231s ipad ._rdlink._tcp.local NSEC, cache flush Yonatans-ipad.local OPT"
"12","1.023688","10.9.0.225","224.0.0.251","MDNS","209","","Standard query response 0x0000 PTR \327\224-iPhone \327\251\327\234 \327\240\327\225\327’\327\224 (2)._rdlink._tcp.local TXT OPT"
"13","1.023688","fe80::106f:3284:5be3:9eae","ff02::fb","MDNS","229","","Standard query response 0x0000 PTR \327\224-iPhone \327\251\327\234 \327\240\327\225\327’\327\224 (2)._rdlink._tcp.local TXT OPT"
"14","1.131689","10.9.3.101","224.0.0.251","MDNS","564","","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR Yonatanâ\200\231s ipad ._rdlink._tcp.local SRV, cache flush 0 0 49154 Yonatans-ipad.local PTR, cache flush Yonatans-ipad.local PTR, cache flush Yonatans-ipad.local AAAA, cache flush fe80::e6:233d:70fc:e368 A, cache flush 10.9.3.101 NSEC, cache flush Yonatanâ\200\231s ipad ._rdlink._tcp.local NSEC, cache flush 8.6.3.E.C.F.0.7.D.3.3.2.6.E.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 101.3.9.10.in-addr.arpa NSEC, cache flush Yonatans-ipad.local OPT"
"15","1.131689","fe80::e6:233d:70fc:e368","ff02::fb","MDNS","584","","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR Yonatanâ\200\231s ipad ._rdlink._tcp.local SRV, cache flush 0 0 49154 Yonatans-ipad.local PTR, cache flush Yonatans-ipad.local PTR, cache flush Yonatans-ipad.local AAAA, cache flush fe80::e6:233d:70fc:e368 A, cache flush 10.9.3.101 NSEC, cache flush Yonatanâ\200\231s ipad ._rdlink._tcp.local NSEC, cache flush 8.6.3.E.C.F.0.7.D.3.3.2.6.E.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 101.3.9.10.in-addr.arpa NSEC, cache flush Yonatans-ipad.local OPT"
"16","1.132482","157.240.195.56","10.9.2.177","TLSv1.2","824","1","Application Data"
"17","1.182667","10.9.2.177","157.240.195.56","TCP","54","1","56568  >  443 [ACK] Seq=1 Ack=771 Win=258 Len=0"
"18","1.246758","10.9.2.177","157.240.195.56","TLSv1.2","150","1","Application Data"
"19","1.373013","157.240.195.56","10.9.2.177","TCP","56","771","443  >  56568 [ACK] Seq=771 Ack=97 Win=2594 Len=0"
"20","1.441023","10.9.2.177","146.112.41.2","TCP","66","0","57322  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"21","1.539046","157.240.195.56","10.9.2.177","TLSv1.2","195","771","Application Data"
"22","1.539046","146.112.41.2","10.9.2.177","TCP","66","0","443  >  57322 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=2048"
"23","1.539126","10.9.2.177","146.112.41.2","TCP","54","1","57322  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"24","1.539658","10.9.2.177","146.112.41.2","TLSv1.3","606","1","Client Hello"
"25","1.541253","10.9.2.177","157.240.195.56","TLSv1.2","154","97","Application Data"
"36","1.665559","157.240.195.56","10.9.2.177","TCP","56","912","443  >  56568 [ACK] Seq=912 Ack=197 Win=2594 Len=0"
"37","1.665559","146.112.41.2","10.9.2.177","TCP","56","1","443  >  57322 [ACK] Seq=1 Ack=553 Win=65536 Len=0"
"38","1.665559","146.112.41.2","10.9.2.177","TLSv1.3","1434","1","Server Hello, Change Cipher Spec, Application Data"
"39","1.665741","146.112.41.2","10.9.2.177","TCP","1434","1381","443  >  57322 [ACK] Seq=1381 Ack=553 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"40","1.665741","146.112.41.2","10.9.2.177","TCP","1434","2761","443  >  57322 [ACK] Seq=2761 Ack=553 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"41","1.665741","146.112.41.2","10.9.2.177","TCP","1434","4141","443  >  57322 [ACK] Seq=4141 Ack=553 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"42","1.665741","146.112.41.2","10.9.2.177","TCP","1434","5521","443  >  57322 [ACK] Seq=5521 Ack=553 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"43","1.665741","146.112.41.2","10.9.2.177","TLSv1.3","725","6901","Application Data, Application Data, Application Data"
"44","1.665794","10.9.2.177","146.112.41.2","TCP","54","553","57322  >  443 [ACK] Seq=553 Ack=7572 Win=66048 Len=0"
"45","1.666358","10.9.2.177","146.112.41.2","TLSv1.3","118","553","Change Cipher Spec, Application Data"
"46","1.666619","10.9.2.177","146.112.41.2","TLSv1.3","152","617","Application Data"
"47","1.666800","10.9.2.177","146.112.41.2","TLSv1.3","288","715","Application Data"
"48","1.666856","10.9.2.177","146.112.41.2","TLSv1.3","244","949","Application Data"
"49","1.724604","10.9.2.177","208.67.220.220","DNS","89","","Standard query 0xfd4a A media-mrs2-2.cdn.whatsapp.net"
"50","1.724880","10.9.2.177","208.67.220.220","DNS","89","","Standard query 0xfcbe HTTPS media-mrs2-2.cdn.whatsapp.net"
"51","1.725012","10.9.2.177","146.112.41.2","TLSv1.3","89","1139","Application Data"
"52","1.725045","10.9.2.177","146.112.41.2","TLSv1.3","89","1174","Application Data"
"53","1.727811","146.112.41.2","10.9.2.177","TCP","56","7572","443  >  57322 [ACK] Seq=7572 Ack=1139 Win=65536 Len=0"
"54","1.727811","146.112.41.2","10.9.2.177","TLSv1.3","293","7572","Application Data"
"55","1.727811","146.112.41.2","10.9.2.177","TLSv1.3","919","7811","Application Data, Application Data, Application Data, Application Data, Application Data"
"56","1.727811","146.112.41.2","10.9.2.177","TLSv1.3","586","8676","Application Data, Application Data"
"57","1.727874","10.9.2.177","146.112.41.2","TCP","54","1209","57322  >  443 [ACK] Seq=1209 Ack=9208 Win=66048 Len=0"
"58","1.728190","10.9.2.177","146.112.41.2","TLSv1.3","85","1209","Application Data"
"59","1.884871","146.112.41.2","10.9.2.177","TCP","56","9208","443  >  57322 [ACK] Seq=9208 Ack=1209 Win=65536 Len=0"
"60","1.884871","146.112.41.2","10.9.2.177","TCP","56","9208","443  >  57322 [ACK] Seq=9208 Ack=1240 Win=65536 Len=0"
"61","1.884871","208.67.220.220","10.9.2.177","DNS","89","","Standard query response 0xfcbe HTTPS media-mrs2-2.cdn.whatsapp.net"
"62","1.884871","208.67.220.220","10.9.2.177","DNS","105","","Standard query response 0xfd4a A media-mrs2-2.cdn.whatsapp.net A 157.240.196.60"
"63","1.885712","10.9.2.177","157.240.196.60","TCP","66","0","57323  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"64","1.954403","10.9.2.177","146.112.41.2","TLSv1.3","244","1240","Application Data"
"65","1.954573","10.9.2.177","146.112.41.2","TLSv1.3","244","1430","Application Data"
"66","1.955344","157.240.196.60","10.9.2.177","TCP","66","0","443  >  57323 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM WS=256"
"67","1.955430","10.9.2.177","157.240.196.60","TCP","54","1","57323  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"68","1.955912","10.9.2.177","157.240.196.60","TLSv1.3","571","1","Client Hello"
"69","2.089960","157.240.196.60","10.9.2.177","TCP","56","1","443  >  57323 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"70","2.089960","157.240.196.60","10.9.2.177","TLSv1.3","266","1","Server Hello, Change Cipher Spec, Application Data"
"71","2.089960","146.112.41.2","10.9.2.177","TCP","56","9208","443  >  57322 [ACK] Seq=9208 Ack=1430 Win=65536 Len=0"
"72","2.089960","146.112.41.2","10.9.2.177","TCP","56","9208","443  >  57322 [ACK] Seq=9208 Ack=1620 Win=65536 Len=0"
"73","2.089960","146.112.41.2","10.9.2.177","TLSv1.3","87","9208","Application Data"
"74","2.089960","146.112.41.2","10.9.2.177","TLSv1.3","1085","9241","Application Data, Application Data, Application Data"
"75","2.090054","10.9.2.177","146.112.41.2","TCP","54","1620","57322  >  443 [ACK] Seq=1620 Ack=10272 Win=65024 Len=0"
"76","2.090888","10.9.2.177","157.240.196.60","TCP","66","0","57324  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"77","2.091369","10.9.2.177","157.240.196.60","TLSv1.3","118","518","Change Cipher Spec, Application Data"
"78","2.091534","10.9.2.177","157.240.196.60","TLSv1.3","152","582","Application Data"
"79","2.091712","10.9.2.177","157.240.196.60","TLSv1.3","655","680","Application Data"
"80","2.155053","10.9.3.101","224.0.0.251","MDNS","345","","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Giladâ\200\231s iPad (3)._companion-link._tcp.local PTR iPad (92)._companion-link._tcp.local PTR Snir sasi._companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local PTR \327\224-\\u200FMacBook Pro \327\251\327\234 Amit._companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local OPT"
"81","2.155053","fe80::e6:233d:70fc:e368","ff02::fb","MDNS","365","","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Giladâ\200\231s iPad (3)._companion-link._tcp.local PTR iPad (92)._companion-link._tcp.local PTR Snir sasi._companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local PTR \327\224-\\u200FMacBook Pro \327\251\327\234 Amit._companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local OPT"
"82","2.155829","157.240.196.60","10.9.2.177","TCP","56","213","443  >  57323 [ACK] Seq=213 Ack=680 Win=66816 Len=0"
"83","2.155829","157.240.196.60","10.9.2.177","TLSv1.3","225","213","Application Data"
"84","2.155829","157.240.196.60","10.9.2.177","TCP","66","0","443  >  57324 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM WS=256"
"85","2.155829","157.240.196.60","10.9.2.177","TLSv1.3","128","384","Application Data"
"86","2.155829","157.240.196.60","10.9.2.177","TLSv1.3","98","458","Application Data"
"87","2.155829","157.240.196.60","10.9.2.177","TCP","1434","502","443  >  57323 [ACK] Seq=502 Ack=1281 Win=67840 Len=1380 [TCP segment of a reassembled PDU]"
"88","2.155829","157.240.196.60","10.9.2.177","TLSv1.3","1434","1882","Application Data"
"89","2.155829","157.240.196.60","10.9.2.177","TCP","1434","3262","443  >  57323 [ACK] Seq=3262 Ack=1281 Win=67840 Len=1380 [TCP segment of a reassembled PDU]"
"90","2.155829","157.240.196.60","10.9.2.177","TCP","1434","4642","443  >  57323 [PSH, ACK] Seq=4642 Ack=1281 Win=67840 Len=1380 [TCP segment of a reassembled PDU]"
"91","2.155829","157.240.196.60","10.9.2.177","TCP","1434","6022","443  >  57323 [ACK] Seq=6022 Ack=1281 Win=67840 Len=1380 [TCP segment of a reassembled PDU]"
"92","2.155829","157.240.196.60","10.9.2.177","TCP","1434","7402","443  >  57323 [PSH, ACK] Seq=7402 Ack=1281 Win=67840 Len=1380 [TCP segment of a reassembled PDU]"
"93","2.155829","157.240.196.60","10.9.2.177","TCP","1434","8782","443  >  57323 [ACK] Seq=8782 Ack=1281 Win=67840 Len=1380 [TCP segment of a reassembled PDU]"
"94","2.155829","157.240.196.60","10.9.2.177","TCP","1434","10162","443  >  57323 [PSH, ACK] Seq=10162 Ack=1281 Win=67840 Len=1380 [TCP segment of a reassembled PDU]"
"95","2.155974","10.9.2.177","157.240.196.60","TCP","54","1281","57323  >  443 [ACK] Seq=1281 Ack=11542 Win=66048 Len=0"
"96","2.156043","10.9.2.177","157.240.196.60","TCP","54","1","57324  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"97","2.156737","10.9.2.177","157.240.196.60","TLSv1.3","571","1","Client Hello"
"98","2.156838","10.9.2.177","157.240.196.60","TLSv1.3","85","1281","Application Data"
"99","2.353160","157.240.196.60","10.9.2.177","TLSv1.3","1182","11542","Application Data"
"100","2.353160","157.240.196.60","10.9.2.177","TCP","56","1","443  >  57324 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"101","2.353160","157.240.196.60","10.9.2.177","TLSv1.3","266","1","Server Hello, Change Cipher Spec, Application Data"
"102","2.353160","157.240.196.60","10.9.2.177","TCP","56","12670","443  >  57323 [ACK] Seq=12670 Ack=1312 Win=67840 Len=0"
"103","2.353847","10.9.2.177","157.240.196.60","TLSv1.3","118","518","Change Cipher Spec, Application Data"
"104","2.393212","10.9.2.177","157.240.196.60","TCP","54","1312","57323  >  443 [ACK] Seq=1312 Ack=12670 Win=65024 Len=0"
"105","2.397283","157.240.196.60","10.9.2.177","TLSv1.3","225","213","Application Data"
"106","2.397283","157.240.196.60","10.9.2.177","TLSv1.3","128","384","Application Data"
"107","2.397354","10.9.2.177","157.240.196.60","TCP","54","582","57324  >  443 [ACK] Seq=582 Ack=458 Win=65536 Len=0"
"108","2.443519","10.9.2.177","35.186.224.18","TCP","55","1","57102  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1 [TCP segment of a reassembled PDU]"
"109","2.448577","35.186.224.18","10.9.2.177","TCP","66","1","443  >  57102 [ACK] Seq=1 Ack=2 Win=594 Len=0 SLE=1 SRE=2"
"116","2.866376","10.9.1.63","224.0.0.251","MDNS","103","","Standard query 0x0001 PTR _2DB7CC49._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"128","3.894709","10.9.1.63","224.0.0.251","MDNS","103","","Standard query 0x0002 PTR _2DB7CC49._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"129","3.894709","10.9.3.101","224.0.0.251","MDNS","564","","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR Yonatanâ\200\231s ipad ._rdlink._tcp.local SRV, cache flush 0 0 49154 Yonatans-ipad.local PTR, cache flush Yonatans-ipad.local PTR, cache flush Yonatans-ipad.local AAAA, cache flush fe80::e6:233d:70fc:e368 A, cache flush 10.9.3.101 NSEC, cache flush Yonatanâ\200\231s ipad ._rdlink._tcp.local NSEC, cache flush 8.6.3.E.C.F.0.7.D.3.3.2.6.E.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 101.3.9.10.in-addr.arpa NSEC, cache flush Yonatans-ipad.local OPT"
"130","3.895200","fe80::e6:233d:70fc:e368","ff02::fb","MDNS","584","","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR Yonatanâ\200\231s ipad ._rdlink._tcp.local SRV, cache flush 0 0 49154 Yonatans-ipad.local PTR, cache flush Yonatans-ipad.local PTR, cache flush Yonatans-ipad.local AAAA, cache flush fe80::e6:233d:70fc:e368 A, cache flush 10.9.3.101 NSEC, cache flush Yonatanâ\200\231s ipad ._rdlink._tcp.local NSEC, cache flush 8.6.3.E.C.F.0.7.D.3.3.2.6.E.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 101.3.9.10.in-addr.arpa NSEC, cache flush Yonatans-ipad.local OPT"
"131","4.300578","10.9.3.101","224.0.0.251","MDNS","189","","Standard query response 0x0000 TXT PTR Yonatanâ\200\231s ipad ._rdlink._tcp.local OPT"
"132","4.300578","fe80::e6:233d:70fc:e368","ff02::fb","MDNS","209","","Standard query response 0x0000 TXT PTR Yonatanâ\200\231s ipad ._rdlink._tcp.local OPT"
"133","4.663773","10.9.2.177","146.112.41.2","TCP","55","1","57316  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1 [TCP segment of a reassembled PDU]"
"136","4.854506","10.9.1.63","224.0.0.251","MDNS","103","","Standard query 0x0003 PTR _2DB7CC49._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"137","4.854506","146.112.41.2","10.9.2.177","TCP","56","1","443  >  57316 [RST] Seq=1 Win=0 Len=0"
"138","5.053165","10.9.2.177","72.246.151.67","TCP","55","1","57268  >  443 [ACK] Seq=1 Ack=1 Win=4215 Len=1 [TCP segment of a reassembled PDU]"
"139","5.055108","fe80::cf7:67ee:f6a3:8160","ff02::fb","MDNS","476","","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _hap._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _hap._udp.local, ""QU"" question ANY Amitâ\200\231s ipad (2)._rdlink._tcp.local, ""QU"" question ANY Amitâ\200\231s ipad (2)._companion-link._tcp.local, ""QU"" question PTR \327\224-\\u200FMacBook Pro \327\251\327\234 Amit._companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local PTR Giladâ\200\231s iPad (3)._companion-link._tcp.local PTR iPad (92)._companion-link._tcp.local PTR Snir sasi._companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local SRV 0 0 49215 Amits-ipad-2.local SRV 0 0 49237 Amits-ipad-2.local OPT"
"140","5.055108","10.9.1.245","224.0.0.251","MDNS","456","","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _hap._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _hap._udp.local, ""QU"" question ANY Amitâ\200\231s ipad (2)._rdlink._tcp.local, ""QU"" question ANY Amitâ\200\231s ipad (2)._companion-link._tcp.local, ""QU"" question PTR \327\224-\\u200FMacBook Pro \327\251\327\234 Amit._companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local PTR Giladâ\200\231s iPad (3)._companion-link._tcp.local PTR iPad (92)._companion-link._tcp.local PTR Snir sasi._companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local SRV 0 0 49215 Amits-ipad-2.local SRV 0 0 49237 Amits-ipad-2.local OPT"
"141","5.055108","10.9.1.245","224.0.0.251","MDNS","194","","Standard query response 0x0000 PTR _rdlink._tcp.local TXT OPT"
"142","5.055108","fe80::cf7:67ee:f6a3:8160","ff02::fb","MDNS","214","","Standard query response 0x0000 PTR _rdlink._tcp.local TXT OPT"
"143","5.058197","72.246.151.67","10.9.2.177","TCP","66","1","443  >  57268 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"144","5.327183","10.9.3.95","239.255.255.250","SSDP","217","","M-SEARCH * HTTP/1.1 "
"145","5.327183","fe80::cf7:67ee:f6a3:8160","ff02::fb","MDNS","238","","Standard query 0x0000 ANY Amitâ\200\231s ipad (2)._rdlink._tcp.local, ""QM"" question ANY Amitâ\200\231s ipad (2)._companion-link._tcp.local, ""QM"" question SRV 0 0 49215 Amits-ipad-2.local SRV 0 0 49237 Amits-ipad-2.local OPT"
"146","5.327763","10.9.1.245","224.0.0.251","MDNS","218","","Standard query 0x0000 ANY Amitâ\200\231s ipad (2)._rdlink._tcp.local, ""QM"" question ANY Amitâ\200\231s ipad (2)._companion-link._tcp.local, ""QM"" question SRV 0 0 49215 Amits-ipad-2.local SRV 0 0 49237 Amits-ipad-2.local OPT"
"148","5.631561","10.9.1.245","224.0.0.251","MDNS","218","","Standard query 0x0000 ANY Amitâ\200\231s ipad (2)._rdlink._tcp.local, ""QM"" question ANY Amitâ\200\231s ipad (2)._companion-link._tcp.local, ""QM"" question SRV 0 0 49215 Amits-ipad-2.local SRV 0 0 49237 Amits-ipad-2.local OPT"
"149","5.631561","fe80::cf7:67ee:f6a3:8160","ff02::fb","MDNS","238","","Standard query 0x0000 ANY Amitâ\200\231s ipad (2)._rdlink._tcp.local, ""QM"" question ANY Amitâ\200\231s ipad (2)._companion-link._tcp.local, ""QM"" question SRV 0 0 49215 Amits-ipad-2.local SRV 0 0 49237 Amits-ipad-2.local OPT"
"158","6.143262","10.9.1.245","224.0.0.251","MDNS","644","","Standard query response 0x0000 TXT, cache flush PTR Amitâ\200\231s ipad (2)._rdlink._tcp.local TXT SRV, cache flush 0 0 49215 Amits-ipad-2.local TXT, cache flush PTR _companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local SRV, cache flush 0 0 49237 Amits-ipad-2.local AAAA, cache flush fe80::cf7:67ee:f6a3:8160 A, cache flush 10.9.1.245 NSEC, cache flush Amitâ\200\231s ipad (2)._rdlink._tcp.local NSEC, cache flush Amits-ipad-2.local NSEC, cache flush Amitâ\200\231s ipad (2)._companion-link._tcp.local OPT"
"159","6.143262","fe80::cf7:67ee:f6a3:8160","ff02::fb","MDNS","664","","Standard query response 0x0000 TXT, cache flush PTR Amitâ\200\231s ipad (2)._rdlink._tcp.local TXT SRV, cache flush 0 0 49215 Amits-ipad-2.local TXT, cache flush PTR _companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local SRV, cache flush 0 0 49237 Amits-ipad-2.local AAAA, cache flush fe80::cf7:67ee:f6a3:8160 A, cache flush 10.9.1.245 NSEC, cache flush Amitâ\200\231s ipad (2)._rdlink._tcp.local NSEC, cache flush Amits-ipad-2.local NSEC, cache flush Amitâ\200\231s ipad (2)._companion-link._tcp.local OPT"
"160","6.143262","10.9.1.245","224.0.0.251","MDNS","138","","Standard query response 0x0000 PTR _rdlink._tcp.local OPT"
"161","6.144242","10.9.1.245","224.0.0.251","MDNS","365","","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _hap._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _hap._udp.local, ""QM"" question PTR \327\224-\\u200FMacBook Pro \327\251\327\234 Amit._companion-link._tcp.local PTR Giladâ\200\231s iPad (3)._companion-link._tcp.local PTR iPad (92)._companion-link._tcp.local PTR Snir sasi._companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local OPT"
"162","6.144242","fe80::cf7:67ee:f6a3:8160","ff02::fb","MDNS","158","","Standard query response 0x0000 PTR _rdlink._tcp.local OPT"
"163","6.144242","fe80::cf7:67ee:f6a3:8160","ff02::fb","MDNS","385","","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _hap._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _hap._udp.local, ""QM"" question PTR \327\224-\\u200FMacBook Pro \327\251\327\234 Amit._companion-link._tcp.local PTR Giladâ\200\231s iPad (3)._companion-link._tcp.local PTR iPad (92)._companion-link._tcp.local PTR Snir sasi._companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local OPT"
"164","6.452916","10.9.3.95","239.255.255.250","SSDP","217","","M-SEARCH * HTTP/1.1 "
"165","6.452916","10.9.3.131","239.255.255.250","SSDP","167","","M-SEARCH * HTTP/1.1 "
"166","6.757698","10.9.3.131","239.255.255.250","SSDP","167","","M-SEARCH * HTTP/1.1 "
"180","6.757965","10.9.3.131","239.255.255.250","SSDP","167","","M-SEARCH * HTTP/1.1 "
"181","6.908914","10.9.2.177","157.240.195.56","TLSv1.2","113","197","Application Data"
"182","6.910542","10.9.1.245","224.0.0.251","MDNS","644","","Standard query response 0x0000 TXT, cache flush PTR Amitâ\200\231s ipad (2)._rdlink._tcp.local TXT SRV, cache flush 0 0 49215 Amits-ipad-2.local TXT, cache flush PTR _companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local SRV, cache flush 0 0 49237 Amits-ipad-2.local AAAA, cache flush fe80::cf7:67ee:f6a3:8160 A, cache flush 10.9.1.245 NSEC, cache flush Amitâ\200\231s ipad (2)._rdlink._tcp.local NSEC, cache flush Amits-ipad-2.local NSEC, cache flush Amitâ\200\231s ipad (2)._companion-link._tcp.local OPT"
"183","6.910542","fe80::cf7:67ee:f6a3:8160","ff02::fb","MDNS","664","","Standard query response 0x0000 TXT, cache flush PTR Amitâ\200\231s ipad (2)._rdlink._tcp.local TXT SRV, cache flush 0 0 49215 Amits-ipad-2.local TXT, cache flush PTR _companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local SRV, cache flush 0 0 49237 Amits-ipad-2.local AAAA, cache flush fe80::cf7:67ee:f6a3:8160 A, cache flush 10.9.1.245 NSEC, cache flush Amitâ\200\231s ipad (2)._rdlink._tcp.local NSEC, cache flush Amits-ipad-2.local NSEC, cache flush Amitâ\200\231s ipad (2)._companion-link._tcp.local OPT"
"184","6.916737","10.9.2.177","157.240.195.56","TLSv1.2","157","256","Application Data"
"185","7.005426","157.240.195.56","10.9.2.177","TCP","56","912","443  >  56568 [ACK] Seq=912 Ack=256 Win=2594 Len=0"
"186","7.005426","157.240.195.56","10.9.2.177","TCP","56","912","443  >  56568 [ACK] Seq=912 Ack=359 Win=2594 Len=0"
"188","7.272459","10.9.3.95","239.255.255.250","SSDP","217","","M-SEARCH * HTTP/1.1 "
"189","7.579531","10.9.0.221","224.0.0.251","MDNS","133","","Standard query response 0x0000 PTR Snir sasi._companion-link._tcp.local OPT"
"190","7.579531","fe80::1850:2ce2:734b:e4de","ff02::fb","MDNS","153","","Standard query response 0x0000 PTR Snir sasi._companion-link._tcp.local OPT"
"198","7.989482","10.9.2.153","239.255.255.250","SSDP","217","","M-SEARCH * HTTP/1.1 "
"199","8.295899","fe80::cf7:67ee:f6a3:8160","ff02::fb","MDNS","678","","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR Amitâ\200\231s ipad (2)._rdlink._tcp.local TXT SRV, cache flush 0 0 49215 Amits-ipad-2.local TXT, cache flush PTR _companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local SRV, cache flush 0 0 49237 Amits-ipad-2.local AAAA, cache flush fe80::cf7:67ee:f6a3:8160 A, cache flush 10.9.1.245 NSEC, cache flush Amitâ\200\231s ipad (2)._rdlink._tcp.local NSEC, cache flush Amits-ipad-2.local NSEC, cache flush Amitâ\200\231s ipad (2)._companion-link._tcp.local OPT"
